DEPARTMENT_NUMBER,FAMILY_NUMBER,FAMILY_NAME,CLASS_NUMBER,CLASS_NAME,SUB_CLASS_NUMBER,SUB_CLASS_NAME,VALID
038,002,FOOD PREPARATION,002,DRINK MAKERS,003,GAS,1
038,002,FOOD PREPARATION,002,DRINK MAKERS,,,1
038,003,KITCHEN STORAGE,001,REFUSE STORAGE,001,BINS,1
038,003,KITCHEN STORAGE,001,REFUSE STORAGE,,,1
038,003,KITCHEN STORAGE,002,COUNTERTOP STORAGE,001,DISHRACKS,1
038,003,KITCHEN STORAGE,002,COUNTERTOP STORAGE,002,KITCHEN ACCS,1
038,003,KITCHEN STORAGE,002,COUNTERTOP STORAGE,003,CANNISTERS,1
038,003,KITCHEN STORAGE,002,COUNTERTOP STORAGE,,,1
038,003,KITCHEN STORAGE,003,PANTRY STORAGE,001,TROLLEYS,1
038,003,KITCHEN STORAGE,003,PANTRY STORAGE,002,CUTLERY TRAYS,1
038,003,KITCHEN STORAGE,003,PANTRY STORAGE,003,FRIDGE STORAGE,1
038,003,KITCHEN STORAGE,003,PANTRY STORAGE,004,PANTRY STORAGE,1
038,003,KITCHEN STORAGE,003,PANTRY STORAGE,,,1
038,003,KITCHEN STORAGE,004,FOOD STORAGE,001,PLASTICS,1
038,003,KITCHEN STORAGE,004,FOOD STORAGE,002,GLASS,1
038,003,KITCHEN STORAGE,004,FOOD STORAGE,,,1
038,004,COOKWARE,001,SAUCEPANS,001,SAUCEPAN SETS,1
038,004,COOKWARE,001,SAUCEPANS,002,LOOSE SAUCEPANS,1
038,004,COOKWARE,001,SAUCEPANS,,,1
038,004,COOKWARE,002,FRYPANS & WOKS,001,FRYPANS,1
038,004,COOKWARE,002,FRYPANS & WOKS,002,WOKS,1
038,004,COOKWARE,002,FRYPANS & WOKS,,,1
038,004,COOKWARE,003,BAKEWARE|OVENWARE,001,BAKEWARE,1
038,004,COOKWARE,003,BAKEWARE|OVENWARE,002,OVENWARE,1
038,004,COOKWARE,003,BAKEWARE|OVENWARE,003,DISPOSABLE BAKE,1
038,004,COOKWARE,003,BAKEWARE|OVENWARE,004,BAKEWARE ACC,1
038,004,COOKWARE,003,BAKEWARE|OVENWARE,,,1
038,,,,,,,0
039,,,,,,,0
040,001,DINNERWARE,001,DINNERWARE,001,LOOSE,1
040,001,DINNERWARE,001,DINNERWARE,002,SETS,1
040,001,DINNERWARE,001,DINNERWARE,,,1
040,002,DRINKWARE,001,MUGS AND CUPS,001,LOOSE,1
040,002,DRINKWARE,001,MUGS AND CUPS,002,SETS,1
040,002,DRINKWARE,001,MUGS AND CUPS,,,1
040,002,DRINKWARE,002,GLASSWARE,001,LOOSE,1
040,002,DRINKWARE,002,GLASSWARE,002,SETS,1
040,002,DRINKWARE,002,GLASSWARE,003,ENTERTAINING,1
040,002,DRINKWARE,002,GLASSWARE,,,1
040,003,TABLEWARE ACC,001,ACCESSORIES,001,BOWLS,1
040,003,TABLEWARE ACC,001,ACCESSORIES,002,SERVING,1
040,003,TABLEWARE ACC,001,ACCESSORIES,003,TABLETOP,1
040,003,TABLEWARE ACC,001,ACCESSORIES,004,SALT & PEPPER,1
040,003,TABLEWARE ACC,001,ACCESSORIES,005,KETTLE & BEV,1
040,003,TABLEWARE ACC,001,ACCESSORIES,006,WATER PURIFICATION,1
040,003,TABLEWARE ACC,001,ACCESSORIES,,,1
040,003,TABLEWARE ACC,002,NAPERY,001,T|CLOTHS,1
040,003,TABLEWARE ACC,002,NAPERY,002,TEA TOWELS,1
040,003,TABLEWARE ACC,002,NAPERY,003,TABLE RUNNERS,1
040,003,TABLEWARE ACC,002,NAPERY,004,PLACEMATS,1
040,003,TABLEWARE ACC,002,NAPERY,005,GLVE & POT HOLDERS,1
040,003,TABLEWARE ACC,002,NAPERY,006,ACCESSORIES,1
040,003,TABLEWARE ACC,002,NAPERY,007,APRONS,1
040,003,TABLEWARE ACC,002,NAPERY,,,1
040,003,TABLEWARE ACC,003,CUTLERY,001,LOOSE,1
040,003,TABLEWARE ACC,003,CUTLERY,002,SETS,1
040,003,TABLEWARE ACC,003,CUTLERY,,,1
040,004,OUTDOOR LIVING,001,OUTDOOR LIVING,001,DINNERWARE,1
040,004,OUTDOOR LIVING,001,OUTDOOR LIVING,002,DRINKWARE,1
040,004,OUTDOOR LIVING,001,OUTDOOR LIVING,003,SERVE,1
040,004,OUTDOOR LIVING,001,OUTDOOR LIVING,,,1
040,006,TRAVEL|MOBILE,001,LUNCHBOX|DRINK BOT,001,LUNCH BOXES,1
040,006,TRAVEL|MOBILE,001,LUNCHBOX|DRINK BOT,002,DRINK BOTTLES,1
040,006,TRAVEL|MOBILE,001,LUNCHBOX|DRINK BOT,003,VACCUUM,1
040,006,TRAVEL|MOBILE,001,LUNCHBOX|DRINK BOT,,,1
040,,,,,,,0
041,003,COLES,001,COLES,001,KITCHEN,1
041,003,COLES,001,COLES,002,APPLIANCES,1
041,003,COLES,001,COLES,003,STATIONERY,1
041,003,COLES,001,COLES,,,1
041,004,OFFICEWORKS,001,OFFICEWORKS,001,KITCHEN,1
041,004,OFFICEWORKS,001,OFFICEWORKS,002,APPLIANCES,1
041,004,OFFICEWORKS,001,OFFICEWORKS,003,STATIONERY,1
041,004,OFFICEWORKS,001,OFFICEWORKS,,,1
041,005,ROBINSONS,001,ROBINSONS,001,KITCHEN,1
041,005,ROBINSONS,001,ROBINSONS,002,APPLIANCES,1
041,005,ROBINSONS,001,ROBINSONS,,,1
041,006,MELB UNITED,001,MELB UNITED,004,DINING,1
041,006,MELB UNITED,001,MELB UNITED,005,BACKPACKS & TRAVEL,1
041,006,MELB UNITED,001,MELB UNITED,,,1
041,007,LOCAL,001,CUST LOCAL ONLY,,,1
041,008,INTERNATIONAL,001,HOME,073,BEDROOM ACC,1
041,008,INTERNATIONAL,001,HOME,074,BED LINEN,1
041,008,INTERNATIONAL,001,HOME,,,1
041,008,INTERNATIONAL,002,KIDS GM,,,1
041,008,INTERNATIONAL,003,XMAS,,,1
041,008,INTERNATIONAL,004,BAGS,097,BAGS,1
041,008,INTERNATIONAL,004,BAGS,,,1
041,009,EQUIPMENT,001,PRIMARY EQUIPMENT,,,1
041,009,EQUIPMENT,002,SECONDARY EQUIPMEN,,,1
041,009,EQUIPMENT,003,DISPLAY EQUIPMENT,,,1
041,,,,,,,0
042,001,MELB UNITED,001,MELB UNITED,005,BOYSWEAR 7-16,1
042,001,MELB UNITED,001,MELB UNITED,006,ACTIVE KIDSWEAR,1
042,001,MELB UNITED,001,MELB UNITED,007,KDS U|WEAR|SKS|ACC,1
042,001,MELB UNITED,001,MELB UNITED,008,KIDS SLEEPWEAR,1
042,001,MELB UNITED,001,MELB UNITED,009,MENS T|S & TOPS,1
042,001,MELB UNITED,001,MELB UNITED,010,MENS S|WEAR & ACC,1
042,001,MELB UNITED,001,MELB UNITED,011,MENS U|WEAR|SOCKS,1
042,001,MELB UNITED,001,MELB UNITED,,,1
042,002,NBL,001,NBL,005,BOYSWEAR 7-16,1
042,002,NBL,001,NBL,011,MENS U|WEAR|SOCKS,1
042,002,NBL,001,NBL,,,1
042,003,LOCAL,001,CUST LOCAL ONLY,,,1
042,004,INTERNATIONAL,001,ACTIVE,,,1
042,004,INTERNATIONAL,002,APPAREL,,,1
042,005,GOODS NOT RESALE,001,PRIMARY EQUIPMENT,,,1
042,005,GOODS NOT RESALE,002,SECONDARY EQUIPMEN,,,1
042,005,GOODS NOT RESALE,003,DISPLAY EQUIPMENT,,,1
042,,,,,,,0
043,,,,,,,0
044,001,CONFECTIONERY,001,BARLINES,001,BARLINES,1
044,001,CONFECTIONERY,001,BARLINES,002,NOVELTY,1
044,001,CONFECTIONERY,001,BARLINES,003,BLOCKS,1
044,001,CONFECTIONERY,001,BARLINES,004,HEALTHY,1
044,001,CONFECTIONERY,001,BARLINES,005,OB BARLINES,1
044,001,CONFECTIONERY,001,BARLINES,006,NB BARLINES,1
044,001,CONFECTIONERY,001,BARLINES,,,1
044,001,CONFECTIONERY,002,SHAREPACKS,001,SHAREPACKS,1
044,001,CONFECTIONERY,002,SHAREPACKS,002,OB SHAREPACKS,1
044,001,CONFECTIONERY,002,SHAREPACKS,003,NB SHAREPACKS,1
044,001,CONFECTIONERY,002,SHAREPACKS,,,1
044,001,CONFECTIONERY,003,GUM & MINTS,001,GUM,1
044,001,CONFECTIONERY,003,GUM & MINTS,002,MINTS,1
044,001,CONFECTIONERY,003,GUM & MINTS,,,1
044,001,CONFECTIONERY,005,PREBAGGED,002,PREBAG SMALL,1
044,001,CONFECTIONERY,005,PREBAGGED,003,PREBAG MEDIUM,1
044,001,CONFECTIONERY,005,PREBAGGED,004,PREBAG LARGE,1
044,001,CONFECTIONERY,005,PREBAGGED,005,NOVELTY,1
044,001,CONFECTIONERY,005,PREBAGGED,006,OB PRE BAGGED,1
044,001,CONFECTIONERY,005,PREBAGGED,007,NB PRE BAGGED,1
044,001,CONFECTIONERY,005,PREBAGGED,,,1
044,001,CONFECTIONERY,006,BOXED CHOCOLATES,001,BOXED CHOCOLATES,1
044,001,CONFECTIONERY,006,BOXED CHOCOLATES,002,OB BOXED CHOCOLATE,1
044,001,CONFECTIONERY,006,BOXED CHOCOLATES,003,NB BOXED CHOCOLATE,1
044,001,CONFECTIONERY,006,BOXED CHOCOLATES,,,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,001,XMAS CANDY CANES,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,002,XMAS CONFECTIONERY,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,003,ADVENT,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,004,STOCKINGS,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,005,X,1
044,001,CONFECTIONERY,008,SEASONAL CONFEC,,,1
044,,,,,,,0
045,001,DRINKS,001,CHILLED,001,WATER,1
045,001,DRINKS,001,CHILLED,002,CARBONATED,1
045,001,DRINKS,001,CHILLED,003,ENERGY,1
045,001,DRINKS,001,CHILLED,004,SPORTS,1
045,001,DRINKS,001,CHILLED,005,JUICE,1
045,001,DRINKS,001,CHILLED,006,OTHER,1
045,001,DRINKS,001,CHILLED,,,1
045,001,DRINKS,002,AMBIENT,001,WATER,1
045,001,DRINKS,002,AMBIENT,002,CARBONATED,1
045,001,DRINKS,002,AMBIENT,003,JUICE,1
045,001,DRINKS,002,AMBIENT,,,1
045,002,SNACKS & BISCUITS,001,SNACKS,001,CHIPS,1
045,002,SNACKS & BISCUITS,001,SNACKS,002,POPCORN,1
045,002,SNACKS & BISCUITS,001,SNACKS,003,OTHER,1
045,002,SNACKS & BISCUITS,001,SNACKS,,,1
045,,,,,,,0
046,001,FOOD & TREATS,001,FOOD & TREATS,005,FOOD & TREATS,1
046,001,FOOD & TREATS,001,FOOD & TREATS,,,1
046,003,PET BEDDING,001,PET BEDDING,001,PET BEDS,1
046,003,PET BEDDING,001,PET BEDDING,002,MAT|BLANKETS,1
046,003,PET BEDDING,001,PET BEDDING,,,1
046,005,PET TOYS,001,PET TOYS,001,PET TOYS,1
046,005,PET TOYS,001,PET TOYS,,,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,001,FEEDING,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,002,COLLARS & LEADS,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,003,HEALTH & GROOMING,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,004,LITTER & HYGIENE,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,005,AQUARIUM & BIRD,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,006,OTHER,1
046,006,PET APPAREL & ACC,001,PET ACCESSORIES,,,1
046,006,PET APPAREL & ACC,002,APPAREL & EVENTS,001,APPAREL,1
046,006,PET APPAREL & ACC,002,APPAREL & EVENTS,002,COSTUMES & EVENTS,1
046,006,PET APPAREL & ACC,002,APPAREL & EVENTS,,,1
046,,,,,,,0
047,001,ACTION FIGURES,001,ACTION FIGURES,001,ACTION FIGURES,1
047,001,ACTION FIGURES,001,ACTION FIGURES,002,LIGHT UP,1
047,001,ACTION FIGURES,001,ACTION FIGURES,003,SLIME|MONSTERS,1
047,001,ACTION FIGURES,001,ACTION FIGURES,004,PLAY SETS,1
047,001,ACTION FIGURES,001,ACTION FIGURES,005,TRADING CARDS,1
047,001,ACTION FIGURES,001,ACTION FIGURES,,,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,001,PLAY EQUIPMENT,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,002,WATER,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,003,SPORT,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,004,TENT,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,005,PLAY,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,006,JNR RIDE ONS,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,007,WOODEN PLAY,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,008,KITES,1
047,002,EQUIPMENT&OUTDOOR,001,EQUIPMENT&OUTDOOR,,,1
047,005,VEHICLES,001,NON-POWERED,001,DIECAST,1
047,005,VEHICLES,001,NON-POWERED,002,LIGHT & SOUNDS,1
047,005,VEHICLES,001,NON-POWERED,003,CONSTRUCTION,1
047,005,VEHICLES,001,NON-POWERED,004,AIR,1
047,005,VEHICLES,001,NON-POWERED,005,PLAYSETS,1
047,005,VEHICLES,001,NON-POWERED,006,LICENSED,1
047,005,VEHICLES,001,NON-POWERED,,,1
047,005,VEHICLES,002,POWERED,001,VEHICLES,1
047,005,VEHICLES,002,POWERED,002,AIR,1
047,005,VEHICLES,002,POWERED,003,ANIMALS,1
047,005,VEHICLES,002,POWERED,004,SETS,1
047,005,VEHICLES,002,POWERED,005,ROBOTIC,1
047,005,VEHICLES,002,POWERED,,,1
047,006,WEAPONS,001,WEAPONS,001,BLASTERS,1
047,006,WEAPONS,001,WEAPONS,002,WATER GUNS,1
047,006,WEAPONS,001,WEAPONS,,,1
047,007,ROLE PLAY|ACTIVITY,001,ROLE PLAY|ACTIVITY,001,MAGIC,1
047,007,ROLE PLAY|ACTIVITY,001,ROLE PLAY|ACTIVITY,002,SCIENCE,1
047,007,ROLE PLAY|ACTIVITY,001,ROLE PLAY|ACTIVITY,003,SPY,1
047,007,ROLE PLAY|ACTIVITY,001,ROLE PLAY|ACTIVITY,,,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,001,KIDS GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,002,FAMILY GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,003,TRADITIONAL GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,004,RETRO GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,005,CARD|TRAVEL GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,006,PUZZLES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,007,PARTY GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,008,STRATEGY GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,009,EDUCATIONAL GAMES,1
047,008,GAMES & PUZZLES,001,GAMES & PUZZLES,,,1
047,,,,,,,0
048,001,BACKPACKS & BAGS,001,BACKPACKS & BAGS,001,KIDS BACKPACKS,1
048,001,BACKPACKS & BAGS,001,BACKPACKS & BAGS,002,DAY BAGS,1
048,001,BACKPACKS & BAGS,001,BACKPACKS & BAGS,003,ACTIVE BAGS,1
048,001,BACKPACKS & BAGS,001,BACKPACKS & BAGS,004,OUTDOORS,1
048,001,BACKPACKS & BAGS,001,BACKPACKS & BAGS,,,1
048,002,LUGGAGE & ACC,001,LUGGAGE,001,SUITCASES,1
048,002,LUGGAGE & ACC,001,LUGGAGE,,,1
048,002,LUGGAGE & ACC,002,ACCESSORIES,002,ACCESSORIES,1
048,002,LUGGAGE & ACC,002,ACCESSORIES,,,1
048,003,REUSABLE BAGS,001,REUSABLE BAGS,001,ENVIRONMENTAL BAGS,1
048,003,REUSABLE BAGS,001,REUSABLE BAGS,002,BIODEGRADABLE BAGS,1
048,003,REUSABLE BAGS,001,REUSABLE BAGS,,,1
048,,,,,,,0
049,001,GARDEN GREENS,001,GARDEN GREENS,001,GARDEN GREENS,1
049,001,GARDEN GREENS,001,GARDEN GREENS,,,1
049,002,STORE PURCHASES,001,STORE PURCHASES,001,STORE PURCHASES,1
049,002,STORE PURCHASES,001,STORE PURCHASES,,,1
049,003,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,1
049,003,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,,,1
049,,,,,,,0
050,001,MOBILE PHONES,001,MOBILE PHONES,001,HANDSETS,1
050,001,MOBILE PHONES,001,MOBILE PHONES,002,STARTER KITS,1
050,001,MOBILE PHONES,001,MOBILE PHONES,003,BROADBAND,1
050,001,MOBILE PHONES,001,MOBILE PHONES,,,1
050,,,,,,,0
051,,,,,,,0
052,001,WOVEN TOPS,001,SLEEVELESS,001,BASIC,1
052,001,WOVEN TOPS,001,SLEEVELESS,002,FASHION,1
052,001,WOVEN TOPS,001,SLEEVELESS,,,1
